,filename,link,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_data
835,19455,http://assets.myntassets.com/v1/images/style/properties/06cc48530a423a99b0261c9d868e5c4c_images.jpg,19455,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Quiksilver Men Black T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327D7560>
836,24342,http://assets.myntassets.com/v1/images/style/properties/4332261191c3983150314789d0033638_images.jpg,24342,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Black T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D73B0>
837,29039,http://assets.myntassets.com/v1/images/style/properties/c0cb34a66431626c762eb732e4e75b4a_images.jpg,29039,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Boston Celtics Green T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D49B0>
838,2163,http://assets.myntassets.com/v1/images/style/properties/dd25968ef565a0ce022e618f80da0cb7_images.jpg,2163,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Probase Men Stripe Red Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D4350>
839,11051,http://assets.myntassets.com/v1/images/style/properties/e0ab49522e32adbd73df3994249d5537_images.jpg,11051,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D4470>
840,3417,http://assets.myntassets.com/v1/images/style/properties/32bfa1599cf49a956a24c3f12df782cf_images.jpg,3417,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's I Want You To Stay Navy Blue T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D72C0>
841,9549,http://assets.myntassets.com/v1/images/style/properties/312800823873d2075b6bcd2cce179adf_images.jpg,9549,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Nike Men Green Polo Tshirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D79B0>
842,40403,http://assets.myntassets.com/v1/images/style/properties/2759f0259a5340e1cb8b57e9900c5b3f_images.jpg,40403,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Tonga Women Beige & Brown Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D44A0>
843,33753,http://assets.myntassets.com/v1/images/style/properties/0b3bff791db58f1970ade2e8638a38db_images.jpg,33753,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Vero Moda Women Black Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D6F00>
844,42398,http://assets.myntassets.com/v1/images/style/properties/84e305d8ea33ec5af2169597b838b55e_images.jpg,42398,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Grey T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327D7D40>
845,16413,http://assets.myntassets.com/v1/images/style/properties/23bb8c1a70896371c63115b2b503e01f_images.jpg,16413,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Stripes Green Tshirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D7F20>
846,6196,http://assets.myntassets.com/v1/images/style/properties/a35b43cc2fd83c540b71ae333caa1ce0_images.jpg,6196,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Black Photo Casual T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327D6030>
847,3080,http://assets.myntassets.com/v1/images/style/properties/e8a3f51266b8474c2cace5d3318faaf8_images.jpg,3080,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Probase Men's Bike White T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F47A0>
848,11094,http://assets.myntassets.com/v1/images/style/properties/4eb2c147e7a5caacb34e1af6b6e66110_images.jpg,11094,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Women Stripes Black Sweaters,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D53A0>
849,30773,http://assets.myntassets.com/v1/images/style/properties/324a07ad0c56f348803eb66fcde8ce11_images.jpg,30773,Men,Apparel,Topwear,Kurtas,Teal,Summer,2012.0,Ethnic,Fabindia Men Teal Tussar Kurta,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D5DC0>
850,46397,http://assets.myntassets.com/v1/images/style/properties/6a6d65ce7471560b09f555695c95e5de_images.jpg,46397,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple & Black Check Shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327D7FE0>
851,45512,http://assets.myntassets.com/v1/images/style/properties/4761fef87dc86a2eb4a191e48be19bec_images.jpg,45512,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Fila Men Navy Blue T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327D7E60>
852,6757,http://assets.myntassets.com/v1/images/style/properties/bb612eb817ab01f9fa96564531e87552_images.jpg,6757,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Timberland Men Yellow T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327D4650>
853,38589,http://assets.myntassets.com/v1/images/style/properties/3a39799ff677e4b398785d8e32832b36_images.jpg,38589,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Women Black T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D5CA0>
854,33996,http://assets.myntassets.com/v1/images/style/properties/c37708b6009e085608fb756a0995162b_images.jpg,33996,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Femella Women Grey Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D5FD0>
855,24921,http://assets.myntassets.com/v1/images/style/properties/9de3527fc8894f7057de5693e4f8c6d8_images.jpg,24921,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D5670>
856,26478,http://assets.myntassets.com/v1/images/style/properties/b04d8079312f007ecaab4eed6df3fe22_images.jpg,26478,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Graphic Red T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327D6600>
857,12827,http://assets.myntassets.com/v1/images/style/properties/af0cf75584548780ed5e127331ee7305_images.jpg,12827,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Check White Shirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9490>
858,19635,http://assets.myntassets.com/v1/images/style/properties/631ba6d649b36b4f48066a936c11e97b_images.jpg,19635,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,United Colors Of Benetton Women Brown Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8110>
859,9182,http://assets.myntassets.com/v1/images/style/properties/8ee396a45a8d1d38542459e0abbe63c0_images.jpg,9182,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Imagine No Corruption Blue Tshirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B81A0>
860,14112,http://assets.myntassets.com/v1/images/style/properties/c71422dee766d8fbbf81bf21aa71e59c_images.jpg,14112,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Flying Machine Men Printed Green Sweatshirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8200>
861,28511,http://assets.myntassets.com/v1/images/style/properties/dd9288e448c028a2bda08827f12d0f54_images.jpg,28511,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Training White T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8B00>
862,3679,http://assets.myntassets.com/v1/images/style/properties/6226c6314541669f2cc097c8bdc3ee74_images.jpg,3679,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Storm Troopers Black T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8230>
863,42557,http://assets.myntassets.com/v1/images/style/properties/a0faaadd658b2a9a4e53a2774c61e397_images.jpg,42557,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Mother Earth Women White Printed Kurta,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B9160>
864,34381,http://assets.myntassets.com/v1/images/style/properties/8ca2884bdd6d39615c06b4f16c8ed145_images.jpg,34381,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Snapp Diet T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8560>
865,28527,http://assets.myntassets.com/v1/images/style/properties/4768e6680c0f8ea3023fb89bcdc77a8a_images.jpg,28527,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Cruiser Hurley Dot Purple T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8C20>
866,13796,http://assets.myntassets.com/v1/images/style/properties/4dfec31f0357a31dbcadb4981c9b0d1b_images.jpg,13796,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Mens Stripes Grey & White Striped T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8C50>
867,32415,http://assets.myntassets.com/v1/images/style/properties/4f5e8d609b0f8fb0afb6a6a6afca0cb3_images.jpg,32415,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Fly White T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B8500>
868,2335,http://assets.myntassets.com/v1/images/style/properties/222e20af590f53c80ccfa9dd173e80fa_images.jpg,2335,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Reebok Men Blue Polo T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9040>
869,6795,http://assets.myntassets.com/v1/images/style/properties/8b6016cb57be5225090c31def14984f2_images.jpg,6795,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Timberland Men Vintage Rugged Green Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B92E0>
870,5110,http://assets.myntassets.com/v1/images/style/properties/04d54c05c24014475568c22380e104a1_images.jpg,5110,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Wrangler Women Long Polka White Blue Black Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9550>
871,6108,http://assets.myntassets.com/v1/images/style/properties/df8d2e1a50ef1593c2ebd81c859ac2ca_images.jpg,6108,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Benetton Football Grey T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B8890>
872,3278,http://assets.myntassets.com/v1/images/style/properties/be0e3e0e73d564c54317fe1ecbeccc06_images.jpg,3278,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Vintage White T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8EC0>
873,10711,http://assets.myntassets.com/v1/images/style/properties/be1e40edc30f42cb5280d174a211b035_images.jpg,10711,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Women White Casual T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B94C0>
874,53816,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Printed-Red-Tunic_97eef67654d64b9684d9d44b48fe9058_images.jpg,53816,Women,Apparel,Topwear,Tunics,White,Fall,2012.0,Casual,Ayaany Women Printed Red Tunic,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B8710>
875,38949,http://assets.myntassets.com/v1/images/style/properties/85fc195f1469f2d70d3f889e24f443f0_images.jpg,38949,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9460>
876,15094,http://assets.myntassets.com/v1/images/style/properties/315caeb14bc83cb57ab2b31775695fd3_images.jpg,15094,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurtas,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8A70>
877,11050,http://assets.myntassets.com/v1/images/style/properties/41b5128dd4a7843595df937ca7cb956a_images.jpg,11050,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9A30>
878,37754,http://assets.myntassets.com/v1/images/style/properties/a37df303233f7316a165ff6a87c5017e_images.jpg,37754,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Striped Blue Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9AC0>
879,18575,http://assets.myntassets.com/v1/images/style/properties/b4c7041551ed93a66e1b457c5503e623_images.jpg,18575,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Ghetto Halftone White T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8740>
880,21897,http://assets.myntassets.com/v1/images/style/properties/BIBA-Women-Thread-Work-Purple-Kurta_ce940b4db16195f4168b8368b07925b8_images.jpg,21897,Women,Apparel,Topwear,Kurtas,Teal,Fall,2011.0,Ethnic,BIBA Women Teal Printed Kurta,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B9580>
881,14942,http://assets.myntassets.com/v1/images/style/properties/5b841fa90cc563b749289051097c708f_images.jpg,14942,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Status Quo Men Stripes Black Tshirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9910>
882,5971,http://assets.myntassets.com/v1/images/style/properties/3633c375d4e3b0f49aa5cacc3d612068_images.jpg,5971,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Blue Black Grey Checked Shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B8770>
883,47040,http://assets.myntassets.com/v1/images/style/properties/f8b2042e834b9d1446d87c4b676cb2a2_images.jpg,47040,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012.0,Ethnic,Shree Women Cream & Turquoise Blue Kurta,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B9640>
884,6177,http://assets.myntassets.com/v1/images/style/properties/ef378bbe434ea288f9525078db4abe11_images.jpg,6177,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Cosmos Blue Lapis T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B8B60>
885,16634,http://assets.myntassets.com/v1/images/style/properties/7d498d4b586ff51031ca5dc3c8f7366f_images.jpg,16634,Men,Apparel,Topwear,Tshirts,Green,Summer,2016.0,Casual,Facit Men Smart Green Tshirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9A00>
886,24392,http://assets.myntassets.com/v1/images/style/properties/fd5752ec4fd25354e94cadf892fb9cf2_images.jpg,24392,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Folklore Women Purple Printed Kurta,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9790>
887,19015,http://assets.myntassets.com/v1/images/style/properties/5058c4d1122889a2e369dbea91807790_images.jpg,19015,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Originals Women G Trf Graph Pink T-Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9310>
888,34903,http://assets.myntassets.com/v1/images/style/properties/0bad6b4386936199fe824d8d0f6b83d3_images.jpg,34903,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012.0,Ethnic,Fabindia Printed Brown Dupatta,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9DF0>
889,6980,http://assets.myntassets.com/v1/images/style/properties/f80891a6d9d22941953cce48afb51a14_images.jpg,6980,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,s.Oliver Men Grey White Check Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8FE0>
890,34597,http://assets.myntassets.com/v1/images/style/properties/f570cf53d2d03bd438c9cd776ea7dd98_images.jpg,34597,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Tonga Women Cream-Coloured Top,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B9280>
891,40416,http://assets.myntassets.com/v1/images/style/properties/272bb6e1b58da018828be7b6cbc68467_images.jpg,40416,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Tonga Women Teal Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BB920>
892,15089,http://assets.myntassets.com/v1/images/style/properties/3f402c8c5efc609b46d50c18e8d6a076_images.jpg,15089,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men Check White Shirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B83E0>
893,5192,http://assets.myntassets.com/v1/images/style/properties/7efbbc08c17eec0b0a20351a1ff2a290_images.jpg,5192,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,DC Comics Men's Superman Eagle Navy T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BB380>
894,54685,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Pink-Printed-Kurta_3c40a08fb4c5eda281db84e61056c9f2_images.jpg,54685,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Shree Women Pink Printed Kurta,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B9880>
895,4843,http://assets.myntassets.com/v1/images/style/properties/d11538f69fcd1e6630c81655eced2e24_images.jpg,4843,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Sher Singh Women's Black Polo T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9010>
896,13941,http://assets.myntassets.com/v1/images/style/properties/830939ddc3a4b14a1db490c908c8ceb2_images.jpg,13941,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BB4A0>
897,37713,http://assets.myntassets.com/v1/images/style/properties/c91915fdd442e7ef2ce24922782aad40_images.jpg,37713,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,John Players Men Polo Maroon T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8410>
898,16232,http://assets.myntassets.com/v1/images/style/properties/16b653998ba4c9766c63e5ad89e6b884_images.jpg,16232,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Ess Hooded Grey Sweatshirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9A60>
899,25028,http://assets.myntassets.com/v1/images/style/properties/25f36b6c366a22bb8a55b861f17c6c62_images.jpg,25028,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men Speed Fly Black T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8980>
900,11679,http://assets.myntassets.com/v1/images/style/properties/0e3673fe9bf3682a5b8e90073172c1a2_images.jpg,11679,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Lee Men Check Grey Shirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9340>
901,43498,http://assets.myntassets.com/v1/images/style/properties/bfd53f98c8227c2fb09ccba1da0e04e8_images.jpg,43498,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BA3C0>
902,6549,http://assets.myntassets.com/v1/images/style/properties/724f600adefb1a30beea4d0d5445e414_images.jpg,6549,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Women's Miler Yellow T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BA8D0>
903,4810,http://assets.myntassets.com/v1/images/style/properties/cc0641461d906067cdda8cb0042fd5db_images.jpg,4810,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Star Polo White Polo T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BA990>
904,5135,http://assets.myntassets.com/v1/images/style/properties/8fd7a806f6ba8de5b1198eed1378fa34_images.jpg,5135,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Women's Photo Print Blue T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BA180>
905,15020,http://assets.myntassets.com/v1/images/style/properties/61866e1618eefdc8b55ead7fcbc21a52_images.jpg,15020,Men,Apparel,Topwear,Jackets,Maroon,Fall,2011.0,Sports,ADIDAS Men Solid Maroon Jackets,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B98E0>
906,7459,http://assets.myntassets.com/v1/images/style/properties/f2a6973c8bac2906c4f8c673d5c3dc43_images.jpg,7459,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Proline Men Green Striped Polo T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BBFE0>
907,6578,http://assets.myntassets.com/v1/images/style/properties/28c795da36d54a9ac02240985dfd5769_images.jpg,6578,Men,Apparel,Topwear,Tshirts,Grey,Winter,2011.0,Casual,Inkfruit Men's War Dark Grey T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BBAD0>
908,37984,http://assets.myntassets.com/v1/images/style/properties/cb6a44f2071058b583c680a0b0d8673d_images.jpg,37984,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BA5A0>
909,31284,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Fass-Black-T-shirt_daaeb7cd17efa583804ea9ef9a0808cb_images.jpg,31284,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Fass Black T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327B8680>
910,26491,http://assets.myntassets.com/v1/images/style/properties/ee4b688362b643e381d627a1e091cd2b_images.jpg,26491,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8CE0>
911,16603,http://assets.myntassets.com/v1/images/style/properties/62fea974fc82e5cd1347e8263e6f1751_images.jpg,16603,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Women Check Black Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8530>
912,12091,http://assets.myntassets.com/v1/images/style/properties/bb51288006d5d6dcde3934723c4f6c0f_images.jpg,12091,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,W Women Printed Navy Blue Kurtas,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B9F40>
913,6716,http://assets.myntassets.com/v1/images/style/properties/06047557926d4124c4cfb91c7d080da2_images.jpg,6716,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Locomotive Men's Round Neck Red T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BA750>
914,41967,http://assets.myntassets.com/v1/images/style/properties/c49d70a36997325697d7e8ed960c63ee_images.jpg,41967,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BA030>
915,8011,http://assets.myntassets.com/v1/images/style/properties/a6940b86207f7112779ba7cacaf2d359_images.jpg,8011,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Fila Men's Round Neck Yellow T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BAA80>
916,31648,http://assets.myntassets.com/v1/images/style/properties/38a079051a9e1191b0aeb507ab945324_images.jpg,31648,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Striped Purple Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BAD20>
917,43268,http://assets.myntassets.com/v1/images/style/properties/192ab403b5ddb05bd7f2b3ce7f1f1c69_images.jpg,43268,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink Kurta,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BA2A0>
918,54683,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Multicoloured-Printed-Kurta_cd353dbf825db7a85ff7830571311a3e_images.jpg,54683,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BAA50>
919,11613,http://assets.myntassets.com/v1/images/style/properties/a33f287438dc2cf5d2872c5bc62e5200_images.jpg,11613,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Solid Teal Blue Kurtas,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BAED0>
920,46384,http://assets.myntassets.com/v1/images/style/properties/a88083c3d06493df2c3a208f643ac63f_images.jpg,46384,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Printed T-shirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BA8A0>
921,35444,http://assets.myntassets.com/v1/images/style/properties/2566281efc1afdccb0ed4a8f040dd819_images.jpg,35444,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BB5F0>
922,30760,http://assets.myntassets.com/v1/images/style/properties/ff45a83d1f9108d1e380a9541bcb16fb_images.jpg,30760,Men,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Men Printed Red Kurta,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BA7B0>
923,52126,http://assets.myntassets.com/v1/images/style/properties/c792532e910454e282139310520e0610_images.jpg,52126,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Doodle Girls Red Printed Top,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327BB6B0>
924,18307,http://assets.myntassets.com/v1/images/style/properties/80496cde01a0ee815b32a906f80e6fe4_images.jpg,18307,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wills Lifestyle Men Check Brown Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BB770>
925,17189,http://assets.myntassets.com/v1/images/style/properties/7cea77a982c7d4b26f56ad81af895468_images.jpg,17189,Men,Apparel,Topwear,Shirts,Maroon,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B82F0>
926,2146,http://assets.myntassets.com/v1/images/style/properties/055df66119ca4db61ddf3523b596ac22_images.jpg,2146,Men,Apparel,Topwear,Tshirts,Purple,Spring,2011.0,Casual,Basics Men Purple Striped T-shirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327B8A10>
927,13511,http://assets.myntassets.com/v1/images/style/properties/d35bb495811f16f694c94f5c6d88769f_images.jpg,13511,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chimp Men Mumbai Opens White Tshirts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327BAB70>
